"","z","log10T90","log10Fluence","log10PeakFlux","PhotonIndex","log10NH","log10Fa","log10Ta","Alpha","Beta","Gamma","log10T90Err","log10FluenceErr","log10PeakFluxErr","PhotonIndexErr","log10FaErr","log10TaErr","AlphaErr","BetaErr","Class"
"1310",4.048,0.880813592280791,-6.080398976,0.445604203,1.2,22.33966406,-10.63078414,3.93814,1.17565,1.265,2.20424,0.110491399401039,0.0133029706675924,0.0160378107896306,0.1818181818,0.07055,0.07444,0.02867,0.0130418865,"1"
"461",2.89151753437472,2.0124135111436,-6.28465290437138,-0.959193368486379,2.36923229401,21.9819091532313,-12.3129067137795,4.70778409354358,0.900609187466743,0.98268727605883,2.16943280057357,0.164318038536841,0.0710595471969897,0.278336062606034,0.266615611024088,0.264071111914725,0.372369163881184,0.405967239453391,0.11433521384839,"1"
"311",3.60389202407282,2.00851288798741,-5.56148521614567,0.0201173999548845,1.45847345003858,21.3216845825551,-10.9308808583275,4.23664498029257,1.56305119679096,1.09585436907038,2.11236077344991,0.0653537718532921,0.0167011013345898,0.0306270677508808,0.066666666666667,0.0470057276835749,0.0445987362134661,0.0494893881847934,0.268226628943272,"1"
"2081",2.903,1.15136985024746,-6.03621217265444,0.322219294733919,2.25,20.9325848608536,-11.0900559,3.96908872,1.55158826,0.9,2.0761,0.145589617990142,0.0330441453622036,0.0413613792288811,0.14,0.04915322,0.04826492,0.08306159,0.5,"1"
"931",3.038,2.41497334797082,-5.431798276,-0.301029996,1.25,20.90308999,-11.3994,4.75426,2.20023,0.945,2.51,0.0544346314310819,0.0142275014568467,0.0526417554229422,0.23030303030303,0.057200000000001,0.03025,0.054715,5e-04,"1"
"1391",2.707,2,-6.337242168,-1,2.43,21.95954126,-12.35951856,4.70907,0.900754,0.99,2.18362,0.171783581852496,0.0743850890724999,0.289529654602168,0.278787878787879,0.2624,0.38724,0.4243565,0.12,"1"
"910",4.12520209034439,2.39157621793808,-5.13388090536571,0.376502568269101,1.50468210701831,22.388297608932,-10.738708296872,4.1985485629696,1.17733554803071,0.967154842926422,2.06594194845599,0.19138078199646,0.0136700162443394,0.0311707613424537,0.0534494418622647,0.0532203509663814,0.0365235774677969,0.0269756523538893,0.0769652682205457,"1"
"1741",4.1,1.28600712207947,-6.026872146,0.278753601,1.77,21.0151543,-11.6171,4.43227,1.1526,1.24,2.17922,0.543566918273972,0.0336011204257601,0.0277061870402603,0.127272727272727,0.0472,0.063015,0.06854,0.005,"1"
"691",3.88358908208832,1.97484914410821,-5.66907350586082,-0.0597483405650409,1.64246415898204,21.4956881992626,-10.5217062973637,4.11528737603735,1.99843528182499,0.667247549487278,1.76523110855352,0.0620895718461908,0.0275201516465687,0.0743335787710812,0.0989480456337335,0.0502487134303898,0.0492271704332717,0.0722909821392968,0.171964976751669,"1"
"1311",3.796,1.69897000433602,-5.721246399,0.477121255,1.21,22.12127744,-11.17198494,3.53838419,0.54215516,0.91,2.03526,0.269476254022629,0.0415592805603905,0.017547251782744,0.284848484848485,0.07803221,0.220557212,0.11816229,0.055,"1"
"381",4.32535633965326,1.86560339775952,-5.4504817370353,0.43872062397871,1.64592230033129,21.803521088252,-10.7534420962068,4.09129796803197,1.35253912667642,1.00249213577318,2.01921693448448,0.0319671597415861,0.0156248921148968,0.0293998654602393,0.0599514570623415,0.0376044433790437,0.0410211921557308,0.0368704826503273,0.100838818937918,"1"
"582",4.6497,0.944482672150169,-6.721246399,-0.301029996,2.15,21.81792086,-11.3419886,3.70655,1.29089,1.01,2.03416,0.0885407574015026,0.0415592805603905,0.0526417554229422,0.139393939393939,0.13445,0.114585,0.084185,0.025,"1"
"2181",4.618,2.23894889831176,-4.60205999132796,0.863322860120456,1.13,21.9037002845921,-8.69262974,3.04134881,1.20052929,0.815,1.62241,0.0313174061434648,0.00584908393727375,0.0178477184343802,0.13,0.01431841,0.02317526,0.01255481,0.07,"1"
"991",4.6667,1.27415784926368,-6.431798276,-0.397940009,1.34,21.9953293260505,-12.13548892,4.7218991,1.81152426,0.46,1.58721,0.153567256519102,0.0426825043705403,0.0658021942774571,0.151515151515152,0.326395625,0.103773463,0.11299,0.005,"1"
"2021",3.3765,1.8234742291703,-6.096910013,-0.301029996,2.06,21.6447605,-10.75202673,3.74534,1.18375,0.86,1.83214,0.0664080102403637,0.0394813165359268,0.105283510845884,0.133333333333333,0.033650000000001,0.042215,0.04616,0.0034749535,"1"
"1611",4.233,2.85733249643127,-5.886056648,-0.22184875,1.5,21.97057233,-10.9589,3.70006,1.35595,0.83,1.77015,0.0965452753569251,0.0809873160298533,0.144764827301084,0.278787878787879,0.1129,0.098945,0.093145,0.05,"1"
"1011",3.61754828628688,2.20822968199819,-5.78779875484042,0.239521672124683,1.78318496494554,21.4753849007469,-11.2081600110063,4.02466488732053,1.211211998684,0.946255077512236,1.94895003601896,0.0399404269678612,0.0285908941203179,0.0343182012877792,0.117961813932793,0.0545706488019148,0.0686875138381069,0.0523390957510676,0.019159248247277,"1"
"701",2.752,1.59328606702046,-5.619788758,0.255272505,1.46,21.45058625,-11.34678749,4.30368998,1.12123368,1.064,2.11535,0.0535069670726848,0.0109670323640116,0.0146227098318707,0.163636363636364,0.02563352,0.034224003,0.0267820245,0.002,"1"
"1441",3.6,2.3096301674259,-5.040958608,0.447158031,1.8,21.19799139,-10.7212464,3.68772,1.17745,0.65,2.0604,0.0272768816676426,0.00578480828803656,0.0282009404055501,0.03030303030303,0.078,0.078365,0.04188,0.08,"1"
"961",4.109,2.32221929473392,-5.045757491,0.204119983,1.84,21.19589965,-11.27490548,4.33113504,1.76098314,0.502,2.09,0.13235641353242,0.0175472518118213,0.0329010970878163,0.066666666666667,0.03779605,0.029715315,0.0533515885,0.4790870845,"1"
"710",4.62720109185204,2.18311362660879,-5.58773434195181,-0.118969342602294,1.09938415687066,21.8153199509718,-11.3583625428123,4.0893361093834,0.893108436362293,0.939574432622641,2.02705626973493,0.0389374729508544,0.0178094149014995,0.0505625046859665,0.199429848577181,0.166133700461662,0.113259451161576,0.0592054252954824,0.0551847529388033,"1"
"801",4.9,2.43964842956347,-5.390405591,-0.244125144,1.78,22.00215742,-12.2656,4.43617,1.00735,1.38,2.1317,0.0335971370177898,0.0113820011696242,0.0507946762076895,0.048484848484849,0.2206,0.31628,0.2313695,0.03,"1"
"431",3.88097996456828,1.71172511881225,-5.70019041728318,0.439480952540956,1.2458565251343,22.140882502487,-11.1497883202665,3.66965481270008,0.707084352504929,0.921294805417303,2.0322283307999,0.230204458381338,0.0375007080195537,0.0223086402515107,0.246818836978778,0.0699088353464701,0.186405732763238,0.103418804174563,0.0452290969009046,"1"
"1841",3.645,1.66464197555613,-5.48148606,0.672097858,1.68,21.7153121,-10.65364703,3.77629,1.1958,1.04,1.99768,0.10761765911408,0.00797602354051679,0.0168005602258789,0.042424242424242,0.04485,0.068655,0.059155,0.5,"1"
"1110",3.53,2.14488541828714,-5.76700389,-0.060480747,1,21.43355223,-11.29499204,3.69688,0.889919,1,2.10553,0.0469357822525134,0.0230884892235729,0.0363046588524031,0.303030303,0.0812,0.123015,0.053884,0.085,"1"
"591",3.93395359542314,1.92311774307489,-5.47455759129441,0.423417915858857,1.36963406551629,21.8336317256722,-10.8906190525917,4.27559054864144,1.76088727508276,1.03733320808341,1.9977608505424,0.0430397132707865,0.0166072145377324,0.035565243912932,0.0635531967082485,0.060240799286117,0.0344794392851116,0.050069179592095,0.00782419849611875,"1"
"632",2.625,2,-6.167491087,-0.397940009,2,21.58733599,-12.1873998,4.472757799,0.8815438,0.64,2.22623,0.0457201048952623,0.0658021941832558,0.0658021942774571,0.181818181818182,0.11547934,0.21900534,0.113675222,0.125,"1"
"1021",4.772,1.92427928606188,-5.853871964,-0.22184875,1.62,22.05240534,-11.57186521,3.74522911,0.96306136,1.36,2.25722,0.0768849139149974,0.0188006269082896,0.0438681295239291,0.084848484848485,0.09817689,0.128616618,0.0615694365,0.025,"1"
"510",5.44970009915763,2.15157901811637,-5.42192122075144,-0.150419865840432,1.28915375882061,22.0787493333912,-11.2754133833693,4.54348078110957,1.08599991307748,0.959437621258665,1.97102599580391,0.0342722974141344,0.0118323805654612,0.0595172170088272,0.0497256426705102,0.220774100139004,0.0831703980425431,0.0616755302300549,0.0747110012735525,"1"
"512",4.27,1.7701152947871,-5.603800653,0.267171728,1.41,22.23063027,-11.04817696,4.270583544,1.462094791,0.973,2.01835,0.0504266082791868,0.018921434167657,0.0441052545503497,0.072727272727273,0.03272177,0.030067592,0.035926291,5e-04,"1"
"226",3.77710852768505,1.83488024169402,-5.86807506484902,-0.179338446886364,1.09497408580966,21.967596639098,-11.5725901326207,3.60676366566935,1.44489212520528,0.752457673489116,1.60160147759785,0.0550115751451839,0.0208079952093954,0.0757452119852485,0.10985241124096,0.177597117643443,0.200172616251346,0.252809182799555,0.0705810275563971,"1"
"501",4.02485397141986,1.93112680367587,-4.97304098636515,0.597435230820028,1.2538560327515,22.0825371559676,-10.234281129157,3.81249341321362,1.38939822661873,0.742687648308463,1.90504413016613,0.0247246512482589,0.00771817220167933,0.0180588487963296,0.0348741897579394,0.0259008003563124,0.0256584048985956,0.0218410972448768,0.000890359918121248,"1"
"810",3.5,1.94398887507377,-5.66756154,-0.017728767,1.38,21.34755638,-10.86012091,4.21721,1.52234,1.218,2.11696,0.0515724807353036,0.0165270627330643,0.0301593390238071,0.066666666666667,0.048900000000001,0.04766,0.048695,0.2248562595,"1"
"451",3.12155215142295,2.2294265171144,-5.21490642839094,0.300406304958244,1.57686849081889,21.0387281290182,-10.603511027668,3.61037960504819,1.07351226789757,1.16637113347836,2.06859704732364,0.0754444205455644,0.0295182565413044,0.0266484773147345,0.215502452037551,0.161238217915813,0.131472011196301,0.0356354578705105,0.00491710710991174,"1"
"541",3.72039019297808,1.70230099920965,-5.79954242965902,0.0911742434968656,1.52325362543575,21.2254594490708,-11.1381721895425,4.29620519150311,1.38652821674714,1.22608097374253,2.13982915569136,0.232290395790789,0.0227986541827512,0.0292582546253764,0.0889283023210187,0.0482755611198961,0.0533001523552975,0.0559844056327501,0.144099320402259,"1"
"1051",3.6,2.29556709996248,-5.22184875,0.633468456,1.73,21.52730245,-10.35163999,3.62503495,1.01294211,1.29,2.11575,0.0511462885111969,0.00877362590478576,0.0122422686816868,0.036363636363636,0.04763446,0.053639373,0.0181399595,0.01,"1"
"1261",2.943,1.36660971039243,-5.744727495,0.342422681,2.08,21.451745,-10.95467702,3.68307,1.0241,1.01,2.20884,0.366834332233384,0.0146227098318706,0.0358921059277238,0.066666666666667,0.1172,0.131765,0.077156,0.005,"1"
"341",4.69014108961681,1.8991404487191,-5.81309394599889,-0.142106352621221,1.58575623270823,22.0814676877548,-11.486469693017,3.83089632420761,1.04443652515228,1.29689362884802,2.2182685300334,0.0725704755286769,0.0188203264115131,0.0439067964488044,0.0828719326238517,0.0875034142984044,0.1125466660325,0.0573879226565187,0.0210048938159598,"1"
"1100",3.54350333151873,2.18901932193219,-5.8263391945529,0.143089506422034,1.94337784745265,21.0822927650972,-10.7800529161203,3.83391970504485,0.866620231600071,0.958760357450228,2.00026820954721,0.0307629699600752,0.0277535886138546,0.0399273780113965,0.107914475949876,0.0668457519805059,0.0655665669673285,0.0378131478625052,0.00909950928902253,"1"
"1910",3.89980407059521,2.32814420803577,-5.65409150327172,-0.282990962881904,1.47358024399262,21.6022734817619,-11.0942024127201,4.29356450824247,2.46208925645984,0.73555494728277,1.80979798525393,0.0632665611956372,0.0214688507219027,0.0885988523435646,0.0906023207304041,0.0585622459572176,0.0319328937813291,0.118907563984326,0.000655930269357532,"1"
"227",3.00122560667805,1.59356275364723,-5.18339013202181,0.852726106953623,1.39662581311073,21.9944219116948,-9.85719044408188,3.3087256941903,1.07491276788924,1.03636299176526,1.84275877727126,0.0154806289912118,0.0109334909560625,0.0239011302431996,0.0465141659263857,0.0244226466477265,0.031591151628478,0.0298799829479129,0.052411863259584,"1"
"821",4.67505776638538,1.2612532193748,-5.86662147260982,0.262909296664667,1.21398433912545,22.3548291304402,-10.8611386099069,4.14677515228048,1.09797874300297,1.14837061169371,2.12142194683123,0.0870885250697073,0.012325759612467,0.0317372837439167,0.142831539394727,0.133283745316789,0.0811622718176059,0.0394659098048508,0.0121911110520572,"1"
"312",3.24,2.1832698436828,-5.882728704,0.181843588,2.02,20.93735437,-10.70553377,3.73997,0.863159,0.971,2.01045,0.0311991209237988,0.0297365640854658,0.036364370489667,0.115151515151515,0.04165,0.06193,0.034558,0.009,"1"
"571",3.75853870478459,1.85147744814569,-5.53153370351196,0.343563683184757,1.62710929901339,21.7234893514512,-10.4579142894472,3.87286489395482,1.61604482771247,0.871278663852718,1.86369727626072,0.0873166390971418,0.0110909151595222,0.0345006228746864,0.0509722345028861,0.0384149647132959,0.0507215263188072,0.0572668019747781,0.323771883664549,"1"
"561",3.73766161377309,1.44023305746412,-5.82881519205475,0.15841259946132,1.77908794778399,22.0781706358532,-11.2748578239615,3.83819333364813,1.23793402973499,0.715348221066175,1.83208124973663,0.0640184265122932,0.0210597527007734,0.0702835706686439,0.107141067392447,0.0695347580645686,0.070484734521447,0.0531489347299826,0.177591236484819,"1"
"871",3.626,2.53147891704225,-5.443697499,0.176091259,1.34,21.89473409,-10.50863831,3.94739,2.5054,0.52,1.52512,0.02723308288672,0.0146227098205568,0.0526417553889616,0.066666666666667,0.3648,0.10084,0.09144,0.01,"1"
"1211",4.9898,1.80250006776439,-5.27572413,0.806179974,1.86,22.17059025,-10.66756154,3.98993393,1.21584288,0.829,1.94053,0.0161841208073831,0.0148986100001386,0.0287884599735793,0.054545454545455,0.028511085,0.035676696,0.0273512905,0.001,"1"
"2011",5.3718588042534,1.51530884760911,-6.10259561599115,-0.259900146380456,1.75376582099125,22.0714952462118,-11.3914788653225,4.13692635743334,1.11789063536319,0.938677847778425,1.97867400713281,0.0613658489266121,0.0275809057357247,0.0612393296831366,0.0967020413189219,0.205067735903338,0.107492408195743,0.0767379987356299,0.0183960970165208,"1"
"1510",4.34704010698153,1.98152706548865,-5.70522105355817,-0.0849146746278442,1.37070175156463,21.8317056353767,-10.2701645178489,3.82306621151643,2.13562269951887,0.629391396356979,1.70135939440846,0.0437063980233638,0.016564486109346,0.0542481148559624,0.111107736450107,0.0403932054796023,0.0407137194256857,0.0702317407532898,0.0452912926231279,"1"
"781",4.41,1.05307844348342,-6.171984936,0.130333768,1.74,22.49782636,-10.9636,2.78682,1.1892,0.81,2.01015,0.0421049044083316,0.018772691379267,0.035094503628142,0.072727272727273,0.1982,0.23477,0.18005,0.045,"1"
"1521",4.042,1.04139268515822,-6.602059991,-0.15490196,1.9,22.01669496,-10.838632,2.87134,0.951056,0.86,2.15896,0.124850885277914,0.0421134042739674,0.037601253845672,0.224242424242424,0.0823,0.12461,0.0362555,0.025,"1"
